tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
289,1270,0.14637998510684921,33.86447465551181,34.0,1.0283464566929135,4.61732283464567,1769.0
290,1273,0.14628322935800475,33.84181068342498,34.0,1.0274941084053417,4.6229379418695995,1759.0
291,1275,0.14696289595731704,33.83889705882353,34.0,1.0274509803921568,4.626666666666667,1768.0
292,1276,0.14697273839545907,33.87252338851881,34.0,1.0274294670846396,4.6308777429467085,1764.0
293,1276,0.14721994631933033,33.93637955525078,34.015625,1.0266457680250785,4.6308777429467085,1762.0
294,1280,0.14684242148397197,33.892034912109374,34.005859375,1.02734375,4.63359375,1751.0
295,1286,0.14773366231323629,33.78911717534992,34.0,1.0272161741835149,4.636080870917574,1742.0
296,1289,0.1474163491502073,33.762452118890614,34.0,1.0279286268425136,4.6346004654771145,1752.0
297,1293,0.1466302781778946,33.707430031902554,34.0,1.0270688321732406,4.6341840680587785,1754.0
298,1296,0.14748804551078348,33.67801468460648,34.0,1.0270061728395061,4.6342592592592595,1762.0
299,1300,0.1478103665467276,33.63131310096154,34.0,1.0269230769230768,4.636153846153846,1748.0
300,1302,0.14818051441144162,33.62952728974654,34.0,1.0268817204301075,4.6336405529953915,1745.0
